time,Step_Input,Underdamped,Critical,Overdamped
13.63,1,0.924618,0.999955,0.963456
13.64,1,0.924466,0.999956,0.963554
13.65,1,0.924321,0.999956,0.963652
13.66,1,0.924185,0.999957,0.963749
13.67,1,0.924056,0.999957,0.963846
13.68,1,0.923936,0.999957,0.963943
13.69,1,0.923824,0.999958,0.964039
13.7,1,0.92372,0.999958,0.964135
13.71,1,0.923624,0.999959,0.964231
13.72,1,0.923536,0.999959,0.964327
13.73,1,0.923456,0.999959,0.964423
13.74,1,0.923384,0.99996,0.964518
13.75,1,0.92332,0.99996,0.964613
13.76,1,0.923263,0.99996,0.964707
13.77,1,0.923215,0.999961,0.964802
13.78,1,0.923174,0.999961,0.964896
13.79,1,0.923142,0.999961,0.96499
13.8,1,0.923117,0.999962,0.965084
13.81,1,0.9231,0.999962,0.965177
13.82,1,0.92309,0.999963,0.96527
13.83,1,0.923089,0.999963,0.965363
13.84,1,0.923095,0.999963,0.965456
13.85,1,0.923108,0.999964,0.965548
13.86,1,0.92313,0.999964,0.96564
13.87,1,0.923159,0.999964,0.965732
13.88,1,0.923195,0.999965,0.965824
13.89,1,0.923239,0.999965,0.965916
13.9,1,0.92329,0.999965,0.966007
13.91,1,0.923349,0.999966,0.966098
13.92,1,0.923416,0.999966,0.966188
13.93,1,0.923489,0.999966,0.966279
13.94,1,0.92357,0.999966,0.966369
13.95,1,0.923659,0.999967,0.966459
13.96,1,0.923754,0.999967,0.966549
13.97,1,0.923857,0.999967,0.966638
13.98,1,0.923967,0.999968,0.966728
13.99,1,0.924084,0.999968,0.966817
14,1,0.924208,0.999968,0.966906
14.01,1,0.92434,0.999969,0.966994
14.02,1,0.924478,0.999969,0.967082
14.03,1,0.924623,0.999969,0.96717
14.04,1,0.924776,0.999969,0.967258
14.05,1,0.924935,0.99997,0.967346
14.06,1,0.925101,0.99997,0.967433
14.07,1,0.925274,0.99997,0.96752
14.08,1,0.925453,0.999971,0.967607
14.09,1,0.92564,0.999971,0.967694
14.1,1,0.925833,0.999971,0.96778
14.11,1,0.926032,0.999971,0.967867
14.12,1,0.926239,0.999972,0.967953
14.13,1,0.926451,0.999972,0.968038
14.14,1,0.926671,0.999972,0.968124
14.15,1,0.926896,0.999972,0.968209
14.16,1,0.927128,0.999973,0.968294
14.17,1,0.927367,0.999973,0.968379
14.18,1,0.927612,0.999973,0.968464
14.19,1,0.927863,0.999973,0.968548
14.2,1,0.92812,0.999974,0.968632
14.21,1,0.928383,0.999974,0.968716
14.22,1,0.928653,0.999974,0.9688
14.23,1,0.928928,0.999974,0.968883
14.24,1,0.929209,0.999975,0.968967
14.25,1,0.929497,0.999975,0.96905
14.26,1,0.92979,0.999975,0.969133
14.27,1,0.930089,0.999975,0.969215
14.28,1,0.930394,0.999976,0.969298
14.29,1,0.930705,0.999976,0.96938
14.3,1,0.931021,0.999976,0.969462
14.31,1,0.931343,0.999976,0.969543
14.32,1,0.931671,0.999976,0.969625
14.33,1,0.932004,0.999977,0.969706
14.34,1,0.932342,0.999977,0.969787
14.35,1,0.932686,0.999977,0.969868
14.36,1,0.933035,0.999977,0.969949
14.37,1,0.93339,0.999978,0.970029
14.38,1,0.93375,0.999978,0.970109
14.39,1,0.934114,0.999978,0.970189
14.4,1,0.934484,0.999978,0.970269
14.41,1,0.93486,0.999978,0.970349
14.42,1,0.93524,0.999979,0.970428
14.43,1,0.935625,0.999979,0.970507
14.44,1,0.936015,0.999979,0.970586
14.45,1,0.936409,0.999979,0.970665
14.46,1,0.936809,0.999979,0.970743
14.47,1,0.937213,0.99998,0.970822
14.48,1,0.937622,0.99998,0.9709
14.49,1,0.938036,0.99998,0.970977
14.5,1,0.938454,0.99998,0.971055
14.51,1,0.938876,0.99998,0.971133
14.52,1,0.939303,0.99998,0.97121
14.53,1,0.939734,0.999981,0.971287
14.54,1,0.94017,0.999981,0.971364
14.55,1,0.94061,0.999981,0.97144
14.56,1,0.941054,0.999981,0.971517
14.57,1,0.941502,0.999981,0.971593
14.58,1,0.941954,0.999982,0.971669
14.59,1,0.94241,0.999982,0.971745
14.6,1,0.94287,0.999982,0.97182
14.61,1,0.943334,0.999982,0.971896
14.62,1,0.943802,0.999982,0.971971
14.63,1,0.944273,0.999982,0.972046
14.64,1,0.944748,0.999983,0.972121
14.65,1,0.945227,0.999983,0.972195
14.66,1,0.945709,0.999983,0.97227
14.67,1,0.946195,0.999983,0.972344
14.68,1,0.946684,0.999983,0.972418
14.69,1,0.947177,0.999983,0.972492
14.7,1,0.947673,0.999983,0.972565
14.71,1,0.948172,0.999984,0.972639
14.72,1,0.948674,0.999984,0.972712
14.73,1,0.94918,0.999984,0.972785
14.74,1,0.949688,0.999984,0.972858
14.75,1,0.9502,0.999984,0.972931
14.76,1,0.950714,0.999984,0.973003
14.77,1,0.951231,0.999985,0.973075
14.78,1,0.951751,0.999985,0.973147
14.79,1,0.952274,0.999985,0.973219
14.8,1,0.9528,0.999985,0.973291
14.81,1,0.953328,0.999985,0.973362
14.82,1,0.953858,0.999985,0.973434
14.83,1,0.954392,0.999985,0.973505
14.84,1,0.954927,0.999985,0.973576
14.85,1,0.955465,0.999986,0.973646
14.86,1,0.956005,0.999986,0.973717
14.87,1,0.956548,0.999986,0.973787
14.88,1,0.957092,0.999986,0.973857
14.89,1,0.957639,0.999986,0.973927
14.9,1,0.958188,0.999986,0.973997
14.91,1,0.958739,0.999986,0.974067
14.92,1,0.959291,0.999987,0.974136
14.93,1,0.959846,0.999987,0.974205
14.94,1,0.960402,0.999987,0.974274
14.95,1,0.96096,0.999987,0.974343
14.96,1,0.96152,0.999987,0.974412
14.97,1,0.962081,0.999987,0.97448
14.98,1,0.962644,0.999987,0.974548
14.99,1,0.963209,0.999987,0.974617
15,1,0.963774,0.999988,0.974684
15.01,1,0.964342,0.999988,0.974752
15.02,1,0.96491,0.999988,0.97482
15.03,1,0.96548,0.999988,0.974887
15.04,1,0.96605,0.999988,0.974954
15.05,1,0.966622,0.999988,0.975021
15.06,1,0.967195,0.999988,0.975088
15.07,1,0.967769,0.999988,0.975155
15.08,1,0.968344,0.999988,0.975221
15.09,1,0.96892,0.999989,0.975288
15.1,1,0.969497,0.999989,0.975354
15.11,1,0.970074,0.999989,0.97542
15.12,1,0.970652,0.999989,0.975486
15.13,1,0.971231,0.999989,0.975551
15.14,1,0.97181,0.999989,0.975617
15.15,1,0.972389,0.999989,0.975682
15.16,1,0.97297,0.999989,0.975747
15.17,1,0.97355,0.999989,0.975812
15.18,1,0.974131,0.999989,0.975876
15.19,1,0.974712,0.99999,0.975941
15.2,1,0.975293,0.99999,0.976005
15.21,1,0.975875,0.99999,0.97607
15.22,1,0.976456,0.99999,0.976134
15.23,1,0.977038,0.99999,0.976198
15.24,1,0.977619,0.99999,0.976261
15.25,1,0.978201,0.99999,0.976325
15.26,1,0.978782,0.99999,0.976388
15.27,1,0.979363,0.99999,0.976451
15.28,1,0.979944,0.99999,0.976514
15.29,1,0.980524,0.99999,0.976577
15.3,1,0.981105,0.999991,0.97664
15.31,1,0.981684,0.999991,0.976702
15.32,1,0.982263,0.999991,0.976765
15.33,1,0.982842,0.999991,0.976827
15.34,1,0.98342,0.999991,0.976889
15.35,1,0.983998,0.999991,0.976951
15.36,1,0.984574,0.999991,0.977012
15.37,1,0.98515,0.999991,0.977074
15.38,1,0.985725,0.999991,0.977135
15.39,1,0.9863,0.999991,0.977196
15.4,1,0.986873,0.999991,0.977257
15.41,1,0.987445,0.999991,0.977318
15.42,1,0.988017,0.999992,0.977379
15.43,1,0.988587,0.999992,0.97744
15.44,1,0.989156,0.999992,0.9775
15.45,1,0.989724,0.999992,0.97756
15.46,1,0.990291,0.999992,0.97762
15.47,1,0.990856,0.999992,0.97768
15.48,1,0.99142,0.999992,0.97774
15.49,1,0.991983,0.999992,0.977799
15.5,1,0.992544,0.999992,0.977859
15.51,1,0.993104,0.999992,0.977918
15.52,1,0.993662,0.999992,0.977977
15.53,1,0.994218,0.999992,0.978036
15.54,1,0.994773,0.999992,0.978095
15.55,1,0.995327,0.999993,0.978153
15.56,1,0.995878,0.999993,0.978212
15.57,1,0.996428,0.999993,0.97827
15.58,1,0.996976,0.999993,0.978328
15.59,1,0.997522,0.999993,0.978386
15.6,1,0.998066,0.999993,0.978444
15.61,1,0.998608,0.999993,0.978502
15.62,1,0.999148,0.999993,0.978559
15.63,1,0.999686,0.999993,0.978617
15.64,1,1.00022,0.999993,0.978674
15.65,1,1.00076,0.999993,0.978731
15.66,1,1.00129,0.999993,0.978788
15.67,1,1.00182,0.999993,0.978845
15.68,1,1.00234,0.999993,0.978901
15.69,1,1.00287,0.999993,0.978958
15.7,1,1.00339,0.999994,0.979014
15.71,1,1.00391,0.999994,0.97907
15.72,1,1.00443,0.999994,0.979126
15.73,1,1.00494,0.999994,0.979182
15.74,1,1.00545,0.999994,0.979238
15.75,1,1.00596,0.999994,0.979293
15.76,1,1.00647,0.999994,0.979349
15.77,1,1.00697,0.999994,0.979404
15.78,1,1.00748,0.999994,0.979459
15.79,1,1.00798,0.999994,0.979514
15.8,1,1.00847,0.999994,0.979569
15.81,1,1.00896,0.999994,0.979624
15.82,1,1.00946,0.999994,0.979678
15.83,1,1.00994,0.999994,0.979732
15.84,1,1.01043,0.999994,0.979787
15.85,1,1.01091,0.999994,0.979841
15.86,1,1.01139,0.999994,0.979895
15.87,1,1.01186,0.999994,0.979949
15.88,1,1.01234,0.999995,0.980002
15.89,1,1.01281,0.999995,0.980056
15.9,1,1.01327,0.999995,0.980109
15.91,1,1.01373,0.999995,0.980162
15.92,1,1.01419,0.999995,0.980215
15.93,1,1.01465,0.999995,0.980268
15.94,1,1.0151,0.999995,0.980321
15.95,1,1.01555,0.999995,0.980374
15.96,1,1.016,0.999995,0.980426
15.97,1,1.01644,0.999995,0.980479
15.98,1,1.01688,0.999995,0.980531
15.99,1,1.01732,0.999995,0.980583
16,1,1.01775,0.999995,0.980635
16.01,1,1.01818,0.999995,0.980687
16.02,1,1.01861,0.999995,0.980738
16.03,1,1.01903,0.999995,0.98079
16.04,1,1.01945,0.999995,0.980841
16.05,1,1.01986,0.999995,0.980893
16.06,1,1.02028,0.999995,0.980944
16.07,1,1.02068,0.999995,0.980995
16.08,1,1.02109,0.999995,0.981046
16.09,1,1.02149,0.999995,0.981096
16.1,1,1.02189,0.999996,0.981147
16.11,1,1.02228,0.999996,0.981197
16.12,1,1.02267,0.999996,0.981248
16.13,1,1.02305,0.999996,0.981298
16.14,1,1.02343,0.999996,0.981348
16.15,1,1.02381,0.999996,0.981398
16.16,1,1.02419,0.999996,0.981448
16.17,1,1.02456,0.999996,0.981497
16.18,1,1.02492,0.999996,0.981547
16.19,1,1.02528,0.999996,0.981596
16.2,1,1.02564,0.999996,0.981645
16.21,1,1.02599,0.999996,0.981695
16.22,1,1.02634,0.999996,0.981744
16.23,1,1.02669,0.999996,0.981792
16.24,1,1.02703,0.999996,0.981841
16.25,1,1.02737,0.999996,0.98189
16.26,1,1.0277,0.999996,0.981938
16.27,1,1.02803,0.999996,0.981986
16.28,1,1.02836,0.999996,0.982035
16.29,1,1.02868,0.999996,0.982083
16.3,1,1.029,0.999996,0.982131
16.31,1,1.02931,0.999996,0.982179
16.32,1,1.02962,0.999996,0.982226
16.33,1,1.02992,0.999996,0.982274
16.34,1,1.03023,0.999996,0.982321
16.35,1,1.03052,0.999996,0.982369
16.36,1,1.03081,0.999997,0.982416
16.37,1,1.0311,0.999997,0.982463
16.38,1,1.03139,0.999997,0.98251
16.39,1,1.03166,0.999997,0.982556
16.4,1,1.03194,0.999997,0.982603
16.41,1,1.03221,0.999997,0.98265
16.42,1,1.03248,0.999997,0.982696
16.43,1,1.03274,0.999997,0.982742
16.44,1,1.033,0.999997,0.982789
16.45,1,1.03325,0.999997,0.982835
16.46,1,1.0335,0.999997,0.982881
16.47,1,1.03374,0.999997,0.982926
16.48,1,1.03399,0.999997,0.982972
16.49,1,1.03422,0.999997,0.983018
16.5,1,1.03445,0.999997,0.983063
16.51,1,1.03468,0.999997,0.983108
16.52,1,1.0349,0.999997,0.983154
16.53,1,1.03512,0.999997,0.983199
16.54,1,1.03534,0.999997,0.983244
16.55,1,1.03555,0.999997,0.983289
16.56,1,1.03575,0.999997,0.983333
16.57,1,1.03595,0.999997,0.983378
16.58,1,1.03615,0.999997,0.983422
16.59,1,1.03634,0.999997,0.983467
16.6,1,1.03653,0.999997,0.983511
16.61,1,1.03671,0.999997,0.983555
16.62,1,1.03689,0.999997,0.983599
16.63,1,1.03707,0.999997,0.983643
16.64,1,1.03724,0.999997,0.983687
16.65,1,1.0374,0.999997,0.98373
16.66,1,1.03757,0.999997,0.983774
16.67,1,1.03772,0.999997,0.983817
16.68,1,1.03788,0.999997,0.983861
16.69,1,1.03802,0.999997,0.983904
16.7,1,1.03817,0.999997,0.983947
16.71,1,1.03831,0.999997,0.98399
16.72,1,1.03844,0.999998,0.984033
16.73,1,1.03857,0.999998,0.984075
16.74,1,1.0387,0.999998,0.984118
16.75,1,1.03882,0.999998,0.984161
16.76,1,1.03894,0.999998,0.984203
16.77,1,1.03905,0.999998,0.984245
16.78,1,1.03916,0.999998,0.984287
16.79,1,1.03927,0.999998,0.984329
16.8,1,1.03937,0.999998,0.984371
16.81,1,1.03946,0.999998,0.984413
16.82,1,1.03956,0.999998,0.984455
16.83,1,1.03964,0.999998,0.984496
16.84,1,1.03973,0.999998,0.984538
16.85,1,1.03981,0.999998,0.984579
16.86,1,1.03988,0.999998,0.984621
16.87,1,1.03995,0.999998,0.984662
16.88,1,1.04002,0.999998,0.984703
16.89,1,1.04008,0.999998,0.984744
16.9,1,1.04014,0.999998,0.984785
16.91,1,1.04019,0.999998,0.984825
16.92,1,1.04024,0.999998,0.984866
16.93,1,1.04028,0.999998,0.984906
16.94,1,1.04032,0.999998,0.984947
16.95,1,1.04036,0.999998,0.984987
16.96,1,1.04039,0.999998,0.985027
16.97,1,1.04042,0.999998,0.985067
16.98,1,1.04044,0.999998,0.985107
16.99,1,1.04046,0.999998,0.985147
17,1,1.04048,0.999998,0.985187
17.01,1,1.04049,0.999998,0.985226
17.02,1,1.0405,0.999998,0.985266
17.03,1,1.0405,0.999998,0.985305
17.04,1,1.0405,0.999998,0.985345
17.05,1,1.0405,0.999998,0.985384
17.06,1,1.04049,0.999998,0.985423
17.07,1,1.04048,0.999998,0.985462
17.08,1,1.04046,0.999998,0.985501
17.09,1,1.04044,0.999998,0.98554
17.1,1,1.04041,0.999998,0.985578
17.11,1,1.04039,0.999998,0.985617
17.12,1,1.04035,0.999998,0.985656
17.13,1,1.04032,0.999998,0.985694
17.14,1,1.04028,0.999998,0.985732
17.15,1,1.04023,0.999998,0.98577
17.16,1,1.04019,0.999998,0.985808
17.17,1,1.04013,0.999998,0.985846
17.18,1,1.04008,0.999998,0.985884
17.19,1,1.04002,0.999998,0.985922
17.2,1,1.03996,0.999998,0.98596
17.21,1,1.03989,0.999998,0.985997
17.22,1,1.03982,0.999998,0.986035
17.23,1,1.03974,0.999998,0.986072
17.24,1,1.03967,0.999998,0.986109
17.25,1,1.03958,0.999998,0.986147
17.26,1,1.0395,0.999998,0.986184
17.27,1,1.03941,0.999999,0.986221
17.28,1,1.03932,0.999999,0.986257
17.29,1,1.03922,0.999999,0.986294
17.3,1,1.03912,0.999999,0.986331
17.31,1,1.03902,0.999999,0.986368
17.32,1,1.03891,0.999999,0.986404
17.33,1,1.0388,0.999999,0.98644
17.34,1,1.03869,0.999999,0.986477
17.35,1,1.03857,0.999999,0.986513
17.36,1,1.03845,0.999999,0.986549
17.37,1,1.03833,0.999999,0.986585
17.38,1,1.0382,0.999999,0.986621
17.39,1,1.03807,0.999999,0.986657
17.4,1,1.03794,0.999999,0.986692
17.41,1,1.0378,0.999999,0.986728
17.42,1,1.03766,0.999999,0.986763
17.43,1,1.03752,0.999999,0.986799
17.44,1,1.03737,0.999999,0.986834
17.45,1,1.03723,0.999999,0.986869
17.46,1,1.03707,0.999999,0.986905
17.47,1,1.03692,0.999999,0.98694
17.48,1,1.03676,0.999999,0.986975
17.49,1,1.0366,0.999999,0.987009
17.5,1,1.03643,0.999999,0.987044
17.51,1,1.03626,0.999999,0.987079
17.52,1,1.03609,0.999999,0.987113
17.53,1,1.03592,0.999999,0.987148
17.54,1,1.03574,0.999999,0.987182
17.55,1,1.03556,0.999999,0.987217
17.56,1,1.03538,0.999999,0.987251
17.57,1,1.0352,0.999999,0.987285
17.58,1,1.03501,0.999999,0.987319
17.59,1,1.03482,0.999999,0.987353
17.6,1,1.03463,0.999999,0.987387
17.61,1,1.03443,0.999999,0.98742
17.62,1,1.03423,0.999999,0.987454
17.63,1,1.03403,0.999999,0.987488
17.64,1,1.03383,0.999999,0.987521
17.65,1,1.03362,0.999999,0.987555
17.66,1,1.03341,0.999999,0.987588
17.67,1,1.0332,0.999999,0.987621
17.68,1,1.03299,0.999999,0.987654
17.69,1,1.03277,0.999999,0.987687
17.7,1,1.03255,0.999999,0.98772
17.71,1,1.03233,0.999999,0.987753
17.72,1,1.03211,0.999999,0.987786
17.73,1,1.03188,0.999999,0.987819
17.74,1,1.03165,0.999999,0.987851
17.75,1,1.03142,0.999999,0.987884
17.76,1,1.03119,0.999999,0.987916
17.77,1,1.03096,0.999999,0.987948
17.78,1,1.03072,0.999999,0.987981
17.79,1,1.03048,0.999999,0.988013
17.8,1,1.03024,0.999999,0.988045
17.81,1,1.03,0.999999,0.988077
17.82,1,1.02975,0.999999,0.988109
17.83,1,1.02951,0.999999,0.988141
17.84,1,1.02926,0.999999,0.988172
17.85,1,1.02901,0.999999,0.988204
17.86,1,1.02875,0.999999,0.988236
17.87,1,1.0285,0.999999,0.988267
17.88,1,1.02824,0.999999,0.988298
17.89,1,1.02798,0.999999,0.98833
17.9,1,1.02772,0.999999,0.988361
17.91,1,1.02746,0.999999,0.988392
17.92,1,1.0272,0.999999,0.988423
17.93,1,1.02693,0.999999,0.988454
17.94,1,1.02667,0.999999,0.988485
17.95,1,1.0264,0.999999,0.988516
17.96,1,1.02613,0.999999,0.988547
17.97,1,1.02586,0.999999,0.988577
17.98,1,1.02558,0.999999,0.988608
17.99,1,1.02531,0.999999,0.988638
18,1,1.02503,0.999999,0.988669
18.01,1,1.02476,0.999999,0.988699
18.02,1,1.02448,0.999999,0.988729
18.03,1,1.0242,0.999999,0.988759
18.04,1,1.02392,0.999999,0.988789
18.05,1,1.02363,0.999999,0.988819
18.06,1,1.02335,0.999999,0.988849
18.07,1,1.02307,0.999999,0.988879
18.08,1,1.02278,0.999999,0.988909
18.09,1,1.02249,0.999999,0.988939
18.1,1,1.0222,0.999999,0.988968
18.11,1,1.02191,0.999999,0.988998
18.12,1,1.02162,0.999999,0.989027
18.13,1,1.02133,0.999999,0.989057
18.14,1,1.02104,0.999999,0.989086
18.15,1,1.02075,0.999999,0.989115
18.16,1,1.02045,0.999999,0.989144
18.17,1,1.02016,0.999999,0.989173
18.18,1,1.01986,0.999999,0.989202
18.19,1,1.01956,0.999999,0.989231
18.2,1,1.01927,0.999999,0.98926
18.21,1,1.01897,0.999999,0.989289
18.22,1,1.01867,0.999999,0.989317
18.23,1,1.01837,0.999999,0.989346
18.24,1,1.01807,0.999999,0.989374
18.25,1,1.01777,0.999999,0.989403
18.26,1,1.01747,0.999999,0.989431
18.27,1,1.01717,0.999999,0.98946
18.28,1,1.01686,0.999999,0.989488
18.29,1,1.01656,0.999999,0.989516
18.3,1,1.01626,0.999999,0.989544
18.31,1,1.01595,0.999999,0.989572
18.32,1,1.01565,0.999999,0.9896
18.33,1,1.01534,0.999999,0.989628
18.34,1,1.01504,0.999999,0.989655
18.35,1,1.01473,0.999999,0.989683
18.36,1,1.01443,0.999999,0.989711
18.37,1,1.01412,0.999999,0.989738
18.38,1,1.01382,0.999999,0.989766
18.39,1,1.01351,0.999999,0.989793
18.4,1,1.01321,0.999999,0.98982
18.41,1,1.0129,0.999999,0.989848
18.42,1,1.01259,0.999999,0.989875
18.43,1,1.01229,1,0.989902
18.44,1,1.01198,1,0.989929
18.45,1,1.01168,1,0.989956
18.46,1,1.01137,1,0.989983
18.47,1,1.01106,1,0.99001
18.48,1,1.01076,1,0.990036
18.49,1,1.01045,1,0.990063
18.5,1,1.01015,1,0.990089
18.51,1,1.00984,1,0.990116
18.52,1,1.00953,1,0.990142
18.53,1,1.00923,1,0.990169
18.54,1,1.00893,1,0.990195
18.55,1,1.00862,1,0.990221
18.56,1,1.00832,1,0.990248
18.57,1,1.00801,1,0.990274
18.58,1,1.00771,1,0.9903
18.59,1,1.00741,1,0.990326
18.6,1,1.00711,1,0.990352
18.61,1,1.0068,1,0.990377
18.62,1,1.0065,1,0.990403
18.63,1,1.0062,1,0.990429
18.64,1,1.0059,1,0.990454
18.65,1,1.0056,1,0.99048
18.66,1,1.0053,1,0.990505
18.67,1,1.00501,1,0.990531
18.68,1,1.00471,1,0.990556
18.69,1,1.00441,1,0.990581
18.7,1,1.00411,1,0.990607
18.71,1,1.00382,1,0.990632
18.72,1,1.00353,1,0.990657
18.73,1,1.00323,1,0.990682
18.74,1,1.00294,1,0.990707
18.75,1,1.00265,1,0.990732
18.76,1,1.00236,1,0.990756
18.77,1,1.00207,1,0.990781
18.78,1,1.00178,1,0.990806
18.79,1,1.00149,1,0.99083
18.8,1,1.0012,1,0.990855
18.81,1,1.00092,1,0.990879
18.82,1,1.00063,1,0.990904
18.83,1,1.00035,1,0.990928
18.84,1,1.00006,1,0.990952
18.85,1,0.999781,1,0.990977
18.86,1,0.999501,1,0.991001
18.87,1,0.999221,1,0.991025
18.88,1,0.998943,1,0.991049
18.89,1,0.998666,1,0.991073
18.9,1,0.99839,1,0.991097
18.91,1,0.998116,1,0.991121
18.92,1,0.997842,1,0.991144
18.93,1,0.99757,1,0.991168
18.94,1,0.9973,1,0.991192
18.95,1,0.99703,1,0.991215
18.96,1,0.996763,1,0.991239
18.97,1,0.996496,1,0.991262
18.98,1,0.996231,1,0.991286
18.99,1,0.995967,1,0.991309
19,1,0.995705,1,0.991332
19.01,1,0.995444,1,0.991355
19.02,1,0.995185,1,0.991378
19.03,1,0.994927,1,0.991402
19.04,1,0.994671,1,0.991425
19.05,1,0.994416,1,0.991448
19.06,1,0.994163,1,0.99147
19.07,1,0.993912,1,0.991493
19.08,1,0.993662,1,0.991516
19.09,1,0.993414,1,0.991539
19.1,1,0.993167,1,0.991561
19.11,1,0.992922,1,0.991584
19.12,1,0.992679,1,0.991606
19.13,1,0.992438,1,0.991629
19.14,1,0.992198,1,0.991651
19.15,1,0.99196,1,0.991674
19.16,1,0.991723,1,0.991696
19.17,1,0.991489,1,0.991718
19.18,1,0.991256,1,0.99174
19.19,1,0.991025,1,0.991762
19.2,1,0.990796,1,0.991784
19.21,1,0.990569,1,0.991806
19.22,1,0.990343,1,0.991828
19.23,1,0.99012,1,0.99185
19.24,1,0.989898,1,0.991872
19.25,1,0.989678,1,0.991894
19.26,1,0.98946,1,0.991915
19.27,1,0.989244,1,0.991937
19.28,1,0.98903,1,0.991959
19.29,1,0.988818,1,0.99198
19.3,1,0.988608,1,0.992002
19.31,1,0.9884,1,0.992023
19.32,1,0.988193,1,0.992044
19.33,1,0.987989,1,0.992066
19.34,1,0.987787,1,0.992087
19.35,1,0.987587,1,0.992108
19.36,1,0.987389,1,0.992129
19.37,1,0.987193,1,0.99215
19.38,1,0.986999,1,0.992171
19.39,1,0.986807,1,0.992192
19.4,1,0.986617,1,0.992213
19.41,1,0.986429,1,0.992234
19.42,1,0.986244,1,0.992255
19.43,1,0.98606,1,0.992275
19.44,1,0.985879,1,0.992296
19.45,1,0.985699,1,0.992317
19.46,1,0.985522,1,0.992337
19.47,1,0.985347,1,0.992358
19.48,1,0.985174,1,0.992378
19.49,1,0.985004,1,0.992399
19.5,1,0.984835,1,0.992419
19.51,1,0.984669,1,0.992439
19.52,1,0.984505,1,0.99246
19.53,1,0.984343,1,0.99248
19.54,1,0.984183,1,0.9925
19.55,1,0.984026,1,0.99252
19.56,1,0.983871,1,0.99254
19.57,1,0.983718,1,0.99256
19.58,1,0.983567,1,0.99258
19.59,1,0.983418,1,0.9926
19.6,1,0.983272,1,0.992619
19.61,1,0.983128,1,0.992639
19.62,1,0.982986,1,0.992659
19.63,1,0.982847,1,0.992679
19.64,1,0.982709,1,0.992698
19.65,1,0.982574,1,0.992718
19.66,1,0.982442,1,0.992737
19.67,1,0.982311,1,0.992757
19.68,1,0.982183,1,0.992776
19.69,1,0.982057,1,0.992795
19.7,1,0.981934,1,0.992815
19.71,1,0.981813,1,0.992834
19.72,1,0.981694,1,0.992853
19.73,1,0.981577,1,0.992872
19.74,1,0.981463,1,0.992891
19.75,1,0.981351,1,0.99291
19.76,1,0.981241,1,0.992929
19.77,1,0.981134,1,0.992948
19.78,1,0.981028,1,0.992967
19.79,1,0.980926,1,0.992986
19.8,1,0.980825,1,0.993005
19.81,1,0.980727,1,0.993023
19.82,1,0.980631,1,0.993042
19.83,1,0.980538,1,0.993061
19.84,1,0.980446,1,0.993079
19.85,1,0.980357,1,0.993098
19.86,1,0.980271,1,0.993116
19.87,1,0.980187,1,0.993135
19.88,1,0.980105,1,0.993153
19.89,1,0.980025,1,0.993171
19.9,1,0.979948,1,0.993189
19.91,1,0.979873,1,0.993208
19.92,1,0.9798,1,0.993226
19.93,1,0.97973,1,0.993244
19.94,1,0.979661,1,0.993262
19.95,1,0.979596,1,0.99328
19.96,1,0.979532,1,0.993298
19.97,1,0.979471,1,0.993316
19.98,1,0.979412,1,0.993334
19.99,1,0.979355,1,0.993352
