time,Large_Setpoint,Plant__AW_,Plant__Std_,Anti_Windup_PID,Standard_PID
9.44,1,0.982143,0.999782,0.982143,2.02056
9.45,1,0.982143,0.999784,0.982143,2.02055
9.46,1,0.982143,0.999786,0.982143,2.02054
9.47,1,0.982143,0.999788,0.982143,2.02054
9.48,1,0.982143,0.99979,0.982143,2.02053
9.49,1,0.982143,0.999792,0.982143,2.02053
9.5,1,0.982143,0.999794,0.982143,2.02052
9.51,1,0.982143,0.999797,0.982143,2.02052
9.52,1,0.982143,0.999799,0.982143,2.02051
9.53,1,0.982143,0.999801,0.982143,2.02051
9.54,1,0.982143,0.999803,0.982143,2.0205
9.55,1,0.982143,0.999805,0.982143,2.0205
9.56,1,0.982143,0.999806,0.982143,2.02049
9.57,1,0.982143,0.999808,0.982143,2.02049
9.58,1,0.982143,0.99981,0.982143,2.02048
9.59,1,0.982143,0.999812,0.982143,2.02048
9.6,1,0.982143,0.999814,0.982143,2.02047
9.61,1,0.982143,0.999816,0.982143,2.02047
9.62,1,0.982143,0.999818,0.982143,2.02047
9.63,1,0.982143,0.99982,0.982143,2.02046
9.64,1,0.982143,0.999821,0.982143,2.02046
9.65,1,0.982143,0.999823,0.982143,2.02045
9.66,1,0.982143,0.999825,0.982143,2.02045
9.67,1,0.982143,0.999827,0.982143,2.02044
9.68,1,0.982143,0.999828,0.982143,2.02044
9.69,1,0.982143,0.99983,0.982143,2.02043
9.7,1,0.982143,0.999832,0.982143,2.02043
9.71,1,0.982143,0.999833,0.982143,2.02043
9.72,1,0.982143,0.999835,0.982143,2.02042
9.73,1,0.982143,0.999837,0.982143,2.02042
9.74,1,0.982143,0.999838,0.982143,2.02041
9.75,1,0.982143,0.99984,0.982143,2.02041
9.76,1,0.982143,0.999842,0.982143,2.02041
9.77,1,0.982143,0.999843,0.982143,2.0204
9.78,1,0.982143,0.999845,0.982143,2.0204
9.79,1,0.982143,0.999846,0.982143,2.02039
9.8,1,0.982143,0.999848,0.982143,2.02039
9.81,1,0.982143,0.999849,0.982143,2.02039
9.82,1,0.982143,0.999851,0.982143,2.02038
9.83,1,0.982143,0.999852,0.982143,2.02038
9.84,1,0.982143,0.999854,0.982143,2.02038
9.85,1,0.982143,0.999855,0.982143,2.02037
9.86,1,0.982143,0.999857,0.982143,2.02037
9.87,1,0.982143,0.999858,0.982143,2.02036
9.88,1,0.982143,0.999859,0.982143,2.02036
9.89,1,0.982143,0.999861,0.982143,2.02036
9.9,1,0.982143,0.999862,0.982143,2.02035
9.91,1,0.982143,0.999864,0.982143,2.02035
9.92,1,0.982143,0.999865,0.982143,2.02035
9.93,1,0.982143,0.999866,0.982143,2.02034
9.94,1,0.982143,0.999868,0.982143,2.02034
9.95,1,0.982143,0.999869,0.982143,2.02034
9.96,1,0.982143,0.99987,0.982143,2.02033
9.97,1,0.982143,0.999872,0.982143,2.02033
9.98,1,0.982143,0.999873,0.982143,2.02033
9.99,1,0.982143,0.999874,0.982143,2.02032
10,1,0.982143,0.999875,0.982143,2.02032
10.01,1,0.982143,0.999877,0.982143,2.02032
10.02,1,0.982143,0.999878,0.982143,2.02031
10.03,1,0.982143,0.999879,0.982143,2.02031
10.04,1,0.982143,0.99988,0.982143,2.02031
10.05,1,0.982143,0.999881,0.982143,2.02031
10.06,1,0.982143,0.999883,0.982143,2.0203
10.07,1,0.982143,0.999884,0.982143,2.0203
10.08,1,0.982143,0.999885,0.982143,2.0203
10.09,1,0.982143,0.999886,0.982143,2.02029
10.1,1,0.982143,0.999887,0.982143,2.02029
10.11,1,0.982143,0.999888,0.982143,2.02029
10.12,1,0.982143,0.999889,0.982143,2.02029
10.13,1,0.982143,0.999891,0.982143,2.02028
10.14,1,0.982143,0.999892,0.982143,2.02028
10.15,1,0.982143,0.999893,0.982143,2.02028
10.16,1,0.982143,0.999894,0.982143,2.02027
10.17,1,0.982143,0.999895,0.982143,2.02027
10.18,1,0.982143,0.999896,0.982143,2.02027
10.19,1,0.982143,0.999897,0.982143,2.02027
10.2,1,0.982143,0.999898,0.982143,2.02026
10.21,1,0.982143,0.999899,0.982143,2.02026
10.22,1,0.982143,0.9999,0.982143,2.02026
10.23,1,0.982143,0.999901,0.982143,2.02026
10.24,1,0.982143,0.999902,0.982143,2.02025
10.25,1,0.982143,0.999903,0.982143,2.02025
10.26,1,0.982143,0.999904,0.982143,2.02025
10.27,1,0.982143,0.999905,0.982143,2.02025
10.28,1,0.982143,0.999906,0.982143,2.02024
10.29,1,0.982143,0.999907,0.982143,2.02024
10.3,1,0.982143,0.999908,0.982143,2.02024
10.31,1,0.982143,0.999909,0.982143,2.02024
10.32,1,0.982143,0.999909,0.982143,2.02024
10.33,1,0.982143,0.99991,0.982143,2.02023
10.34,1,0.982143,0.999911,0.982143,2.02023
10.35,1,0.982143,0.999912,0.982143,2.02023
10.36,1,0.982143,0.999913,0.982143,2.02023
10.37,1,0.982143,0.999914,0.982143,2.02022
10.38,1,0.982143,0.999915,0.982143,2.02022
10.39,1,0.982143,0.999916,0.982143,2.02022
10.4,1,0.982143,0.999916,0.982143,2.02022
10.41,1,0.982143,0.999917,0.982143,2.02022
10.42,1,0.982143,0.999918,0.982143,2.02021
10.43,1,0.982143,0.999919,0.982143,2.02021
10.44,1,0.982143,0.99992,0.982143,2.02021
10.45,1,0.982143,0.999921,0.982143,2.02021
10.46,1,0.982143,0.999921,0.982143,2.02021
10.47,1,0.982143,0.999922,0.982143,2.0202
10.48,1,0.982143,0.999923,0.982143,2.0202
10.49,1,0.982143,0.999924,0.982143,2.0202
10.5,1,0.982143,0.999924,0.982143,2.0202
10.51,1,0.982143,0.999925,0.982143,2.0202
10.52,1,0.982143,0.999926,0.982143,2.02019
10.53,1,0.982143,0.999927,0.982143,2.02019
10.54,1,0.982143,0.999927,0.982143,2.02019
10.55,1,0.982143,0.999928,0.982143,2.02019
10.56,1,0.982143,0.999929,0.982143,2.02019
10.57,1,0.982143,0.99993,0.982143,2.02019
10.58,1,0.982143,0.99993,0.982143,2.02018
10.59,1,0.982143,0.999931,0.982143,2.02018
10.6,1,0.982143,0.999932,0.982143,2.02018
10.61,1,0.982143,0.999932,0.982143,2.02018
10.62,1,0.982143,0.999933,0.982143,2.02018
10.63,1,0.982143,0.999934,0.982143,2.02017
10.64,1,0.982143,0.999934,0.982143,2.02017
10.65,1,0.982143,0.999935,0.982143,2.02017
10.66,1,0.982143,0.999936,0.982143,2.02017
10.67,1,0.982143,0.999936,0.982143,2.02017
10.68,1,0.982143,0.999937,0.982143,2.02017
10.69,1,0.982143,0.999937,0.982143,2.02017
10.7,1,0.982143,0.999938,0.982143,2.02016
10.71,1,0.982143,0.999939,0.982143,2.02016
10.72,1,0.982143,0.999939,0.982143,2.02016
10.73,1,0.982143,0.99994,0.982143,2.02016
10.74,1,0.982143,0.999941,0.982143,2.02016
10.75,1,0.982143,0.999941,0.982143,2.02016
10.76,1,0.982143,0.999942,0.982143,2.02015
10.77,1,0.982143,0.999942,0.982143,2.02015
10.78,1,0.982143,0.999943,0.982143,2.02015
10.79,1,0.982143,0.999943,0.982143,2.02015
10.8,1,0.982143,0.999944,0.982143,2.02015
10.81,1,0.982143,0.999945,0.982143,2.02015
10.82,1,0.982143,0.999945,0.982143,2.02015
10.83,1,0.982143,0.999946,0.982143,2.02014
10.84,1,0.982143,0.999946,0.982143,2.02014
10.85,1,0.982143,0.999947,0.982143,2.02014
10.86,1,0.982143,0.999947,0.982143,2.02014
10.87,1,0.982143,0.999948,0.982143,2.02014
10.88,1,0.982143,0.999948,0.982143,2.02014
10.89,1,0.982143,0.999949,0.982143,2.02014
10.9,1,0.982143,0.999949,0.982143,2.02014
10.91,1,0.982143,0.99995,0.982143,2.02013
10.92,1,0.982143,0.99995,0.982143,2.02013
10.93,1,0.982143,0.999951,0.982143,2.02013
10.94,1,0.982143,0.999951,0.982143,2.02013
10.95,1,0.982143,0.999952,0.982143,2.02013
10.96,1,0.982143,0.999952,0.982143,2.02013
10.97,1,0.982143,0.999953,0.982143,2.02013
10.98,1,0.982143,0.999953,0.982143,2.02013
10.99,1,0.982143,0.999954,0.982143,2.02012
11,1,0.982143,0.999954,0.982143,2.02012
11.01,1,0.982143,0.999955,0.982143,2.02012
11.02,1,0.982143,0.999955,0.982143,2.02012
11.03,1,0.982143,0.999955,0.982143,2.02012
11.04,1,0.982143,0.999956,0.982143,2.02012
11.05,1,0.982143,0.999956,0.982143,2.02012
11.06,1,0.982143,0.999957,0.982143,2.02012
11.07,1,0.982143,0.999957,0.982143,2.02012
11.08,1,0.982143,0.999958,0.982143,2.02011
11.09,1,0.982143,0.999958,0.982143,2.02011
11.1,1,0.982143,0.999959,0.982143,2.02011
11.11,1,0.982143,0.999959,0.982143,2.02011
11.12,1,0.982143,0.999959,0.982143,2.02011
11.13,1,0.982143,0.99996,0.982143,2.02011
11.14,1,0.982143,0.99996,0.982143,2.02011
11.15,1,0.982143,0.999961,0.982143,2.02011
11.16,1,0.982143,0.999961,0.982143,2.02011
11.17,1,0.982143,0.999961,0.982143,2.02011
11.18,1,0.982143,0.999962,0.982143,2.0201
11.19,1,0.982143,0.999962,0.982143,2.0201
11.2,1,0.982143,0.999962,0.982143,2.0201
11.21,1,0.982143,0.999963,0.982143,2.0201
11.22,1,0.982143,0.999963,0.982143,2.0201
11.23,1,0.982143,0.999964,0.982143,2.0201
11.24,1,0.982143,0.999964,0.982143,2.0201
11.25,1,0.982143,0.999964,0.982143,2.0201
11.26,1,0.982143,0.999965,0.982143,2.0201
11.27,1,0.982143,0.999965,0.982143,2.0201
11.28,1,0.982143,0.999965,0.982143,2.0201
11.29,1,0.982143,0.999966,0.982143,2.02009
11.3,1,0.982143,0.999966,0.982143,2.02009
11.31,1,0.982143,0.999966,0.982143,2.02009
11.32,1,0.982143,0.999967,0.982143,2.02009
11.33,1,0.982143,0.999967,0.982143,2.02009
11.34,1,0.982143,0.999967,0.982143,2.02009
11.35,1,0.982143,0.999968,0.982143,2.02009
11.36,1,0.982143,0.999968,0.982143,2.02009
11.37,1,0.982143,0.999968,0.982143,2.02009
11.38,1,0.982143,0.999969,0.982143,2.02009
11.39,1,0.982143,0.999969,0.982143,2.02009
11.4,1,0.982143,0.999969,0.982143,2.02009
11.41,1,0.982143,0.99997,0.982143,2.02008
11.42,1,0.982143,0.99997,0.982143,2.02008
11.43,1,0.982143,0.99997,0.982143,2.02008
11.44,1,0.982143,0.99997,0.982143,2.02008
11.45,1,0.982143,0.999971,0.982143,2.02008
11.46,1,0.982143,0.999971,0.982143,2.02008
11.47,1,0.982143,0.999971,0.982143,2.02008
11.48,1,0.982143,0.999972,0.982143,2.02008
11.49,1,0.982143,0.999972,0.982143,2.02008
11.5,1,0.982143,0.999972,0.982143,2.02008
11.51,1,0.982143,0.999972,0.982143,2.02008
11.52,1,0.982143,0.999973,0.982143,2.02008
11.53,1,0.982143,0.999973,0.982143,2.02008
11.54,1,0.982143,0.999973,0.982143,2.02008
11.55,1,0.982143,0.999974,0.982143,2.02007
11.56,1,0.982143,0.999974,0.982143,2.02007
11.57,1,0.982143,0.999974,0.982143,2.02007
11.58,1,0.982143,0.999974,0.982143,2.02007
11.59,1,0.982143,0.999975,0.982143,2.02007
11.6,1,0.982143,0.999975,0.982143,2.02007
11.61,1,0.982143,0.999975,0.982143,2.02007
11.62,1,0.982143,0.999975,0.982143,2.02007
11.63,1,0.982143,0.999976,0.982143,2.02007
11.64,1,0.982143,0.999976,0.982143,2.02007
11.65,1,0.982143,0.999976,0.982143,2.02007
11.66,1,0.982143,0.999976,0.982143,2.02007
11.67,1,0.982143,0.999977,0.982143,2.02007
11.68,1,0.982143,0.999977,0.982143,2.02007
11.69,1,0.982143,0.999977,0.982143,2.02007
11.7,1,0.982143,0.999977,0.982143,2.02007
11.71,1,0.982143,0.999977,0.982143,2.02006
11.72,1,0.982143,0.999978,0.982143,2.02006
11.73,1,0.982143,0.999978,0.982143,2.02006
11.74,1,0.982143,0.999978,0.982143,2.02006
11.75,1,0.982143,0.999978,0.982143,2.02006
11.76,1,0.982143,0.999979,0.982143,2.02006
11.77,1,0.982143,0.999979,0.982143,2.02006
11.78,1,0.982143,0.999979,0.982143,2.02006
11.79,1,0.982143,0.999979,0.982143,2.02006
11.8,1,0.982143,0.999979,0.982143,2.02006
11.81,1,0.982143,0.99998,0.982143,2.02006
11.82,1,0.982143,0.99998,0.982143,2.02006
11.83,1,0.982143,0.99998,0.982143,2.02006
11.84,1,0.982143,0.99998,0.982143,2.02006
11.85,1,0.982143,0.99998,0.982143,2.02006
11.86,1,0.982143,0.999981,0.982143,2.02006
11.87,1,0.982143,0.999981,0.982143,2.02006
11.88,1,0.982143,0.999981,0.982143,2.02006
11.89,1,0.982143,0.999981,0.982143,2.02006
11.9,1,0.982143,0.999981,0.982143,2.02006
11.91,1,0.982143,0.999982,0.982143,2.02005
11.92,1,0.982143,0.999982,0.982143,2.02005
11.93,1,0.982143,0.999982,0.982143,2.02005
11.94,1,0.982143,0.999982,0.982143,2.02005
11.95,1,0.982143,0.999982,0.982143,2.02005
11.96,1,0.982143,0.999982,0.982143,2.02005
11.97,1,0.982143,0.999983,0.982143,2.02005
11.98,1,0.982143,0.999983,0.982143,2.02005
11.99,1,0.982143,0.999983,0.982143,2.02005
12,1,0.982143,0.999983,0.982143,2.02005
12.01,1,0.982143,0.999983,0.982143,2.02005
12.02,1,0.982143,0.999983,0.982143,2.02005
12.03,1,0.982143,0.999984,0.982143,2.02005
12.04,1,0.982143,0.999984,0.982143,2.02005
12.05,1,0.982143,0.999984,0.982143,2.02005
12.06,1,0.982143,0.999984,0.982143,2.02005
12.07,1,0.982143,0.999984,0.982143,2.02005
12.08,1,0.982143,0.999984,0.982143,2.02005
12.09,1,0.982143,0.999985,0.982143,2.02005
12.1,1,0.982143,0.999985,0.982143,2.02005
12.11,1,0.982143,0.999985,0.982143,2.02005
12.12,1,0.982143,0.999985,0.982143,2.02005
12.13,1,0.982143,0.999985,0.982143,2.02005
12.14,1,0.982143,0.999985,0.982143,2.02005
12.15,1,0.982143,0.999985,0.982143,2.02004
12.16,1,0.982143,0.999986,0.982143,2.02004
12.17,1,0.982143,0.999986,0.982143,2.02004
12.18,1,0.982143,0.999986,0.982143,2.02004
12.19,1,0.982143,0.999986,0.982143,2.02004
12.2,1,0.982143,0.999986,0.982143,2.02004
12.21,1,0.982143,0.999986,0.982143,2.02004
12.22,1,0.982143,0.999986,0.982143,2.02004
12.23,1,0.982143,0.999987,0.982143,2.02004
12.24,1,0.982143,0.999987,0.982143,2.02004
12.25,1,0.982143,0.999987,0.982143,2.02004
12.26,1,0.982143,0.999987,0.982143,2.02004
12.27,1,0.982143,0.999987,0.982143,2.02004
12.28,1,0.982143,0.999987,0.982143,2.02004
12.29,1,0.982143,0.999987,0.982143,2.02004
12.3,1,0.982143,0.999988,0.982143,2.02004
12.31,1,0.982143,0.999988,0.982143,2.02004
12.32,1,0.982143,0.999988,0.982143,2.02004
12.33,1,0.982143,0.999988,0.982143,2.02004
12.34,1,0.982143,0.999988,0.982143,2.02004
12.35,1,0.982143,0.999988,0.982143,2.02004
12.36,1,0.982143,0.999988,0.982143,2.02004
12.37,1,0.982143,0.999988,0.982143,2.02004
12.38,1,0.982143,0.999988,0.982143,2.02004
12.39,1,0.982143,0.999989,0.982143,2.02004
12.4,1,0.982143,0.999989,0.982143,2.02004
12.41,1,0.982143,0.999989,0.982143,2.02004
12.42,1,0.982143,0.999989,0.982143,2.02004
12.43,1,0.982143,0.999989,0.982143,2.02004
12.44,1,0.982143,0.999989,0.982143,2.02004
12.45,1,0.982143,0.999989,0.982143,2.02004
12.46,1,0.982143,0.999989,0.982143,2.02003
12.47,1,0.982143,0.999989,0.982143,2.02003
12.48,1,0.982143,0.99999,0.982143,2.02003
12.49,1,0.982143,0.99999,0.982143,2.02003
12.5,1,0.982143,0.99999,0.982143,2.02003
12.51,1,0.982143,0.99999,0.982143,2.02003
12.52,1,0.982143,0.99999,0.982143,2.02003
12.53,1,0.982143,0.99999,0.982143,2.02003
12.54,1,0.982143,0.99999,0.982143,2.02003
12.55,1,0.982143,0.99999,0.982143,2.02003
12.56,1,0.982143,0.99999,0.982143,2.02003
12.57,1,0.982143,0.99999,0.982143,2.02003
12.58,1,0.982143,0.999991,0.982143,2.02003
12.59,1,0.982143,0.999991,0.982143,2.02003
12.6,1,0.982143,0.999991,0.982143,2.02003
12.61,1,0.982143,0.999991,0.982143,2.02003
12.62,1,0.982143,0.999991,0.982143,2.02003
12.63,1,0.982143,0.999991,0.982143,2.02003
12.64,1,0.982143,0.999991,0.982143,2.02003
12.65,1,0.982143,0.999991,0.982143,2.02003
12.66,1,0.982143,0.999991,0.982143,2.02003
12.67,1,0.982143,0.999991,0.982143,2.02003
12.68,1,0.982143,0.999991,0.982143,2.02003
12.69,1,0.982143,0.999992,0.982143,2.02003
12.7,1,0.982143,0.999992,0.982143,2.02003
12.71,1,0.982143,0.999992,0.982143,2.02003
12.72,1,0.982143,0.999992,0.982143,2.02003
12.73,1,0.982143,0.999992,0.982143,2.02003
12.74,1,0.982143,0.999992,0.982143,2.02003
12.75,1,0.982143,0.999992,0.982143,2.02003
12.76,1,0.982143,0.999992,0.982143,2.02003
12.77,1,0.982143,0.999992,0.982143,2.02003
12.78,1,0.982143,0.999992,0.982143,2.02003
12.79,1,0.982143,0.999992,0.982143,2.02003
12.8,1,0.982143,0.999992,0.982143,2.02003
12.81,1,0.982143,0.999992,0.982143,2.02003
12.82,1,0.982143,0.999993,0.982143,2.02003
12.83,1,0.982143,0.999993,0.982143,2.02003
12.84,1,0.982143,0.999993,0.982143,2.02003
12.85,1,0.982143,0.999993,0.982143,2.02003
12.86,1,0.982143,0.999993,0.982143,2.02003
12.87,1,0.982143,0.999993,0.982143,2.02003
12.88,1,0.982143,0.999993,0.982143,2.02003
12.89,1,0.982143,0.999993,0.982143,2.02003
12.9,1,0.982143,0.999993,0.982143,2.02003
12.91,1,0.982143,0.999993,0.982143,2.02003
12.92,1,0.982143,0.999993,0.982143,2.02003
12.93,1,0.982143,0.999993,0.982143,2.02002
12.94,1,0.982143,0.999993,0.982143,2.02002
12.95,1,0.982143,0.999993,0.982143,2.02002
12.96,1,0.982143,0.999994,0.982143,2.02002
12.97,1,0.982143,0.999994,0.982143,2.02002
12.98,1,0.982143,0.999994,0.982143,2.02002
12.99,1,0.982143,0.999994,0.982143,2.02002
13,1,0.982143,0.999994,0.982143,2.02002
13.01,1,0.982143,0.999994,0.982143,2.02002
13.02,1,0.982143,0.999994,0.982143,2.02002
13.03,1,0.982143,0.999994,0.982143,2.02002
13.04,1,0.982143,0.999994,0.982143,2.02002
13.05,1,0.982143,0.999994,0.982143,2.02002
13.06,1,0.982143,0.999994,0.982143,2.02002
13.07,1,0.982143,0.999994,0.982143,2.02002
13.08,1,0.982143,0.999994,0.982143,2.02002
13.09,1,0.982143,0.999994,0.982143,2.02002
13.1,1,0.982143,0.999994,0.982143,2.02002
13.11,1,0.982143,0.999994,0.982143,2.02002
13.12,1,0.982143,0.999994,0.982143,2.02002
13.13,1,0.982143,0.999995,0.982143,2.02002
13.14,1,0.982143,0.999995,0.982143,2.02002
13.15,1,0.982143,0.999995,0.982143,2.02002
13.16,1,0.982143,0.999995,0.982143,2.02002
13.17,1,0.982143,0.999995,0.982143,2.02002
13.18,1,0.982143,0.999995,0.982143,2.02002
13.19,1,0.982143,0.999995,0.982143,2.02002
13.2,1,0.982143,0.999995,0.982143,2.02002
13.21,1,0.982143,0.999995,0.982143,2.02002
13.22,1,0.982143,0.999995,0.982143,2.02002
13.23,1,0.982143,0.999995,0.982143,2.02002
13.24,1,0.982143,0.999995,0.982143,2.02002
13.25,1,0.982143,0.999995,0.982143,2.02002
13.26,1,0.982143,0.999995,0.982143,2.02002
13.27,1,0.982143,0.999995,0.982143,2.02002
13.28,1,0.982143,0.999995,0.982143,2.02002
13.29,1,0.982143,0.999995,0.982143,2.02002
13.3,1,0.982143,0.999995,0.982143,2.02002
13.31,1,0.982143,0.999995,0.982143,2.02002
13.32,1,0.982143,0.999995,0.982143,2.02002
13.33,1,0.982143,0.999996,0.982143,2.02002
13.34,1,0.982143,0.999996,0.982143,2.02002
13.35,1,0.982143,0.999996,0.982143,2.02002
13.36,1,0.982143,0.999996,0.982143,2.02002
13.37,1,0.982143,0.999996,0.982143,2.02002
13.38,1,0.982143,0.999996,0.982143,2.02002
13.39,1,0.982143,0.999996,0.982143,2.02002
13.4,1,0.982143,0.999996,0.982143,2.02002
13.41,1,0.982143,0.999996,0.982143,2.02002
13.42,1,0.982143,0.999996,0.982143,2.02002
13.43,1,0.982143,0.999996,0.982143,2.02002
13.44,1,0.982143,0.999996,0.982143,2.02002
13.45,1,0.982143,0.999996,0.982143,2.02002
13.46,1,0.982143,0.999996,0.982143,2.02002
13.47,1,0.982143,0.999996,0.982143,2.02002
13.48,1,0.982143,0.999996,0.982143,2.02002
13.49,1,0.982143,0.999996,0.982143,2.02002
13.5,1,0.982143,0.999996,0.982143,2.02002
13.51,1,0.982143,0.999996,0.982143,2.02002
13.52,1,0.982143,0.999996,0.982143,2.02002
13.53,1,0.982143,0.999996,0.982143,2.02002
13.54,1,0.982143,0.999996,0.982143,2.02002
13.55,1,0.982143,0.999996,0.982143,2.02002
13.56,1,0.982143,0.999996,0.982143,2.02002
13.57,1,0.982143,0.999996,0.982143,2.02002
13.58,1,0.982143,0.999997,0.982143,2.02002
13.59,1,0.982143,0.999997,0.982143,2.02002
13.6,1,0.982143,0.999997,0.982143,2.02002
13.61,1,0.982143,0.999997,0.982143,2.02002
13.62,1,0.982143,0.999997,0.982143,2.02002
13.63,1,0.982143,0.999997,0.982143,2.02002
13.64,1,0.982143,0.999997,0.982143,2.02002
13.65,1,0.982143,0.999997,0.982143,2.02002
13.66,1,0.982143,0.999997,0.982143,2.02002
13.67,1,0.982143,0.999997,0.982143,2.02002
13.68,1,0.982143,0.999997,0.982143,2.02002
13.69,1,0.982143,0.999997,0.982143,2.02002
13.7,1,0.982143,0.999997,0.982143,2.02002
13.71,1,0.982143,0.999997,0.982143,2.02002
13.72,1,0.982143,0.999997,0.982143,2.02002
13.73,1,0.982143,0.999997,0.982143,2.02002
13.74,1,0.982143,0.999997,0.982143,2.02002
13.75,1,0.982143,0.999997,0.982143,2.02002
13.76,1,0.982143,0.999997,0.982143,2.02002
13.77,1,0.982143,0.999997,0.982143,2.02002
13.78,1,0.982143,0.999997,0.982143,2.02002
13.79,1,0.982143,0.999997,0.982143,2.02002
13.8,1,0.982143,0.999997,0.982143,2.02002
13.81,1,0.982143,0.999997,0.982143,2.02002
13.82,1,0.982143,0.999997,0.982143,2.02002
13.83,1,0.982143,0.999997,0.982143,2.02002
13.84,1,0.982143,0.999997,0.982143,2.02002
13.85,1,0.982143,0.999997,0.982143,2.02001
13.86,1,0.982143,0.999997,0.982143,2.02001
13.87,1,0.982143,0.999997,0.982143,2.02001
13.88,1,0.982143,0.999997,0.982143,2.02001
13.89,1,0.982143,0.999997,0.982143,2.02001
13.9,1,0.982143,0.999997,0.982143,2.02001
13.91,1,0.982143,0.999998,0.982143,2.02001
13.92,1,0.982143,0.999998,0.982143,2.02001
13.93,1,0.982143,0.999998,0.982143,2.02001
13.94,1,0.982143,0.999998,0.982143,2.02001
13.95,1,0.982143,0.999998,0.982143,2.02001
13.96,1,0.982143,0.999998,0.982143,2.02001
13.97,1,0.982143,0.999998,0.982143,2.02001
13.98,1,0.982143,0.999998,0.982143,2.02001
13.99,1,0.982143,0.999998,0.982143,2.02001
14,1,0.982143,0.999998,0.982143,2.02001
14.01,1,0.982143,0.999998,0.982143,2.02001
14.02,1,0.982143,0.999998,0.982143,2.02001
14.03,1,0.982143,0.999998,0.982143,2.02001
14.04,1,0.982143,0.999998,0.982143,2.02001
14.05,1,0.982143,0.999998,0.982143,2.02001
14.06,1,0.982143,0.999998,0.982143,2.02001
14.07,1,0.982143,0.999998,0.982143,2.02001
14.08,1,0.982143,0.999998,0.982143,2.02001
14.09,1,0.982143,0.999998,0.982143,2.02001
14.1,1,0.982143,0.999998,0.982143,2.02001
14.11,1,0.982143,0.999998,0.982143,2.02001
14.12,1,0.982143,0.999998,0.982143,2.02001
14.13,1,0.982143,0.999998,0.982143,2.02001
14.14,1,0.982143,0.999998,0.982143,2.02001
14.15,1,0.982143,0.999998,0.982143,2.02001
14.16,1,0.982143,0.999998,0.982143,2.02001
14.17,1,0.982143,0.999998,0.982143,2.02001
14.18,1,0.982143,0.999998,0.982143,2.02001
14.19,1,0.982143,0.999998,0.982143,2.02001
14.2,1,0.982143,0.999998,0.982143,2.02001
14.21,1,0.982143,0.999998,0.982143,2.02001
14.22,1,0.982143,0.999998,0.982143,2.02001
14.23,1,0.982143,0.999998,0.982143,2.02001
14.24,1,0.982143,0.999998,0.982143,2.02001
14.25,1,0.982143,0.999998,0.982143,2.02001
14.26,1,0.982143,0.999998,0.982143,2.02001
14.27,1,0.982143,0.999998,0.982143,2.02001
14.28,1,0.982143,0.999998,0.982143,2.02001
14.29,1,0.982143,0.999998,0.982143,2.02001
14.3,1,0.982143,0.999998,0.982143,2.02001
14.31,1,0.982143,0.999998,0.982143,2.02001
14.32,1,0.982143,0.999998,0.982143,2.02001
14.33,1,0.982143,0.999998,0.982143,2.02001
14.34,1,0.982143,0.999998,0.982143,2.02001
14.35,1,0.982143,0.999998,0.982143,2.02001
14.36,1,0.982143,0.999998,0.982143,2.02001
14.37,1,0.982143,0.999998,0.982143,2.02001
14.38,1,0.982143,0.999998,0.982143,2.02001
14.39,1,0.982143,0.999998,0.982143,2.02001
14.4,1,0.982143,0.999998,0.982143,2.02001
14.41,1,0.982143,0.999998,0.982143,2.02001
14.42,1,0.982143,0.999998,0.982143,2.02001
14.43,1,0.982143,0.999999,0.982143,2.02001
14.44,1,0.982143,0.999999,0.982143,2.02001
14.45,1,0.982143,0.999999,0.982143,2.02001
14.46,1,0.982143,0.999999,0.982143,2.02001
14.47,1,0.982143,0.999999,0.982143,2.02001
14.48,1,0.982143,0.999999,0.982143,2.02001
14.49,1,0.982143,0.999999,0.982143,2.02001
14.5,1,0.982143,0.999999,0.982143,2.02001
14.51,1,0.982143,0.999999,0.982143,2.02001
14.52,1,0.982143,0.999999,0.982143,2.02001
14.53,1,0.982143,0.999999,0.982143,2.02001
14.54,1,0.982143,0.999999,0.982143,2.02001
14.55,1,0.982143,0.999999,0.982143,2.02001
14.56,1,0.982143,0.999999,0.982143,2.02001
14.57,1,0.982143,0.999999,0.982143,2.02001
14.58,1,0.982143,0.999999,0.982143,2.02001
14.59,1,0.982143,0.999999,0.982143,2.02001
14.6,1,0.982143,0.999999,0.982143,2.02001
14.61,1,0.982143,0.999999,0.982143,2.02001
14.62,1,0.982143,0.999999,0.982143,2.02001
14.63,1,0.982143,0.999999,0.982143,2.02001
14.64,1,0.982143,0.999999,0.982143,2.02001
14.65,1,0.982143,0.999999,0.982143,2.02001
14.66,1,0.982143,0.999999,0.982143,2.02001
14.67,1,0.982143,0.999999,0.982143,2.02001
14.68,1,0.982143,0.999999,0.982143,2.02001
14.69,1,0.982143,0.999999,0.982143,2.02001
14.7,1,0.982143,0.999999,0.982143,2.02001
14.71,1,0.982143,0.999999,0.982143,2.02001
14.72,1,0.982143,0.999999,0.982143,2.02001
14.73,1,0.982143,0.999999,0.982143,2.02001
14.74,1,0.982143,0.999999,0.982143,2.02001
14.75,1,0.982143,0.999999,0.982143,2.02001
14.76,1,0.982143,0.999999,0.982143,2.02001
14.77,1,0.982143,0.999999,0.982143,2.02001
14.78,1,0.982143,0.999999,0.982143,2.02001
14.79,1,0.982143,0.999999,0.982143,2.02001
14.8,1,0.982143,0.999999,0.982143,2.02001
